date_id,employee_id,team_id,manager_id,process_id,country_id,shift_id,leave_id,login_hours,productive_hours,idle_hours,overtime_hours,cases_completed,cases_reopened,average_handle_time,quality_score,csat_score,adherence_percent,attendance_status,escalation_count
20250125,E0154,T004,M004,P003,C001,S001,,8.08,6.67,1.41,0,45,0,7.38,92.74,3.71,91.61,Present,1
20250930,E0234,T005,M001,P001,C003,S002,,8.15,6.32,1.83,0,40,4,11.06,97.31,3.94,92.37,Present,1
20251102,E0349,T005,M003,P001,C003,S001,,9.5,7.84,1.66,0.5,61,5,4.74,97.69,4.12,85.21,Present,3
20250904,E0050,T001,M001,P002,C002,S003,,8.49,6.62,1.87,0,59,5,4.58,93.85,4.92,93.73,Present,0
20250311,E0170,T004,M004,P005,C004,S002,,10.27,9.02,1.25,1.27,99,3,11.74,90.65,4.15,89.75,Present,2
20250209,E0326,T002,M002,P005,C005,S004,,9.25,7.5,1.75,0.25,59,1,11.24,97.35,4.18,94.56,WFH,3
20250709,E0197,T005,M005,P004,C003,S001,,10.02,8.39,1.63,1.02,94,5,7.98,95.77,4.24,99.64,Present,1
20250410,E0214,T004,M006,P004,C002,S004,,8.53,6.23,2.3,0,38,5,4.87,97.92,4.49,90.68,Present,0
20250528,E0260,T003,M001,P001,C005,S004,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20250731,E0186,T005,M006,P005,C003,S003,,8.15,6.35,1.8,0,70,2,7.82,88.4,4.29,99.77,Present,1
20250126,E0211,T006,M001,P005,C003,S002,,10.35,8.57,1.78,1.35,48,5,7.56,90.84,4.52,86.63,WFH,3
20250604,E0198,T004,M006,P004,C005,S004,,8.87,7.88,0.99,0,82,1,9.61,91.3,4.95,87.21,Present,3
20250614,E0214,T004,M005,P002,C002,S001,,8.55,7.49,1.06,0,93,5,7.68,99.78,3.8,98.31,Present,3
20250218,E0143,T005,M003,P004,C004,S004,,8.86,6.24,2.62,0,44,1,4.1,92.42,3.9,87.45,Present,2
20250423,E0442,T001,M005,P004,C001,S002,,7.74,6.87,0.87,0,86,4,9.36,94.56,4.85,98.25,Present,2
20250305,E0361,T003,M005,P003,C005,S004,,7.98,6.93,1.05,0,71,2,11.66,91.7,4.38,96.33,Present,0
20250505,E0288,T003,M002,P003,C004,S003,,8.51,6,2.51,0,58,3,8.56,92.38,4.32,87.3,Present,0
20251108,E0269,T001,M006,P002,C005,S003,,8.82,6.94,1.88,0,45,4,4.59,89.51,3.54,97.67,Present,3
20250317,E0093,T004,M006,P003,C003,S002,,8.77,6.39,2.38,0,57,5,6.87,99.86,4.51,85.69,Present,1
20250116,E0318,T001,M004,P001,C005,S002,,9.62,6.94,2.68,0.62,49,3,8.29,87.64,4.64,96.7,WFH,3
20250525,E0125,T003,M002,P003,C002,S004,,10.09,7.5,2.59,1.09,46,0,6.93,95.87,4.31,97.24,Present,3
20250513,E0471,T003,M006,P005,C001,S001,,9.77,7.66,2.11,0.77,97,2,9.3,98.42,4.82,89.98,Present,2
20251016,E0205,T001,M006,P002,C005,S003,,10.43,7.82,2.61,1.43,63,0,9.3,88.1,3.73,92.49,Present,3
20250120,E0206,T003,M001,P003,C003,S003,,8.59,7.63,0.96,0,93,0,4.78,85.46,3.69,91.86,Present,2
20251216,E0376,T003,M002,P003,C002,S003,,7.68,6.49,1.19,0,77,2,9.62,87.81,3.99,86.22,WFH,3
20250809,E0023,T004,M001,P004,C001,S003,,9.06,6.93,2.13,0.06,108,0,11.99,98.94,4.87,99.95,Present,0
20250912,E0187,T006,M003,P002,C003,S004,,9.16,7.42,1.74,0.16,39,2,6.16,98.43,4.61,93.77,Present,1
20250511,E0100,T001,M004,P001,C002,S004,,8.81,6.69,2.12,0,39,0,11.4,97.6,3.57,89.92,Present,0
20250525,E0451,T002,M004,P002,C004,S003,,9.21,6.84,2.37,0.21,80,3,7.75,89.21,3.8,93.15,Present,0
20250201,E0481,T002,M005,P003,C002,S002,,10,8.53,1.47,1,71,3,11.5,99.32,4.54,88.13,Present,0
20250628,E0114,T004,M004,P003,C005,S002,,9.33,8.19,1.14,0.33,55,3,11.95,90.82,3.68,94.07,Present,0
20250111,E0236,T003,M002,P001,C003,S003,,8.6,6.47,2.13,0,108,1,5.58,96.17,3.68,97.36,Present,1
20250223,E0281,T002,M005,P002,C002,S004,,8.9,6.52,2.38,0,93,0,7.45,88.26,4.04,90,Present,0
20250803,E0200,T001,M004,P002,C002,S003,,8.26,7.25,1.01,0,89,2,8.23,96.54,4.46,96.64,Present,3
20250420,E0006,T006,M006,P005,C004,S002,,7.93,7.03,0.9,0,97,1,11.57,94.87,4.47,98.31,Present,1
20250330,E0102,T001,M005,P001,C003,S003,,7.94,6.6,1.34,0,75,2,5.28,94.12,4.33,86.96,Present,1
20251011,E0094,T001,M002,P001,C001,S004,,10.42,8.53,1.89,1.42,98,2,10.79,89.32,3.86,88.35,Present,1
20250524,E0212,T004,M006,P004,C005,S004,,9.16,7.99,1.17,0.16,97,0,4.63,92.06,4.93,99.14,Present,3
20250914,E0121,T002,M001,P005,C001,S004,,9.28,6.59,2.69,0.28,79,2,8.87,92.02,4.56,87.99,Present,0
20251120,E0373,T006,M002,P004,C003,S004,,8.21,6.31,1.9,0,82,4,11.22,95.47,4.99,88.22,Present,2
20250821,E0131,T005,M006,P005,C001,S001,,7.76,6.55,1.21,0,89,3,7.99,85.83,3.72,94.42,Present,1
20250808,E0026,T006,M006,P004,C004,S001,,9.67,8.66,1.01,0.67,88,3,6.6,88.61,3.88,98.34,WFH,3
20250109,E0298,T003,M006,P001,C001,S001,,10.18,8.48,1.7,1.18,68,0,8.9,93.18,3.79,99.81,Present,2
20250828,E0102,T006,M002,P003,C005,S001,,10.2,7.31,2.89,1.2,97,0,6.6,88.46,4.44,91.23,Present,2
20250608,E0303,T004,M004,P005,C001,S004,,9.62,7.1,2.52,0.62,52,2,5.22,92.41,4.07,86.15,Present,3
20250421,E0438,T005,M001,P001,C001,S002,,8.29,7.4,0.89,0,101,2,7.79,90.95,4.42,99.48,Present,2
20250328,E0248,T003,M003,P001,C005,S001,,9.93,7.26,2.67,0.93,59,5,6.81,98.39,4.89,97.23,WFH,0
20250930,E0363,T004,M006,P003,C001,S001,,9.08,6.59,2.49,0.08,98,0,9.91,91.2,4.36,97.18,Present,1
20250813,E0368,T001,M006,P001,C001,S004,L002,0,0,0,0,0,0,0,0,0,0,Leave,0
20251017,E0446,T006,M005,P002,C001,S002,,8.9,7.12,1.78,0,52,1,11.05,90.08,3.84,90.44,Present,3
20250212,E0154,T002,M003,P003,C002,S002,,9.24,7.79,1.45,0.24,91,1,11.3,88.27,4.91,90.7,WFH,3
20251217,E0342,T001,M005,P004,C001,S002,,10.22,7.26,2.96,1.22,108,5,11.16,93.02,4.18,85.44,Present,2
20251128,E0090,T003,M002,P001,C002,S003,,9.96,8.69,1.27,0.96,107,5,10.73,88.64,3.89,95.66,Present,0
20250628,E0340,T004,M004,P005,C004,S001,,8.62,7.34,1.28,0,57,0,6.26,91.71,3.82,85.57,Present,1
20250213,E0221,T003,M001,P001,C002,S003,,9.66,8.67,0.99,0.66,42,4,11.49,94.53,3.8,89.16,Present,0
20250831,E0357,T004,M005,P003,C002,S003,,9.54,8.14,1.4,0.54,81,0,11.25,85.82,4.29,94.92,Present,3
20251118,E0196,T002,M005,P002,C005,S002,,8.9,7.24,1.66,0,65,4,10.11,97.62,4.97,89.24,Present,2
20250824,E0340,T002,M006,P003,C005,S001,,10.1,7.67,2.43,1.1,36,0,9.92,86.38,3.53,87.09,Present,0
20250323,E0163,T001,M003,P002,C003,S003,,9.51,7.63,1.88,0.51,46,0,5.43,90.21,4.8,98.36,Present,2
20250410,E0340,T003,M004,P003,C002,S002,L006,0,0,0,0,0,0,0,0,0,0,Leave,0
20250428,E0464,T002,M005,P001,C005,S002,,7.71,6.22,1.49,0,80,4,11.36,93.64,4.72,98.67,Present,3
20250508,E0475,T006,M004,P002,C004,S003,,9.95,7,2.95,0.95,94,3,10.2,85.94,4.1,99.88,WFH,3
20251020,E0263,T001,M003,P004,C003,S001,,9.34,7.18,2.16,0.34,100,5,7.84,96.31,4.91,89.25,Present,2
20250905,E0253,T002,M006,P005,C002,S004,,9.09,6.74,2.35,0.09,60,3,7.95,91.25,4.11,87.87,Present,3
20250328,E0081,T002,M004,P001,C001,S002,,9.96,8.44,1.52,0.96,56,4,8.78,92.84,3.62,92.21,Present,1
20250927,E0355,T001,M005,P003,C003,S003,,10.46,7.77,2.69,1.46,41,2,10.85,90.47,3.72,89.77,Present,2
20251228,E0079,T006,M006,P003,C002,S001,,10.32,8.1,2.22,1.32,48,4,10.14,86.24,3.65,91.76,Present,3
20250606,E0450,T006,M001,P004,C005,S001,,9.71,8.02,1.69,0.71,102,5,8.49,91.99,3.63,95.59,Present,2
20250516,E0071,T004,M005,P003,C004,S004,,7.7,5.82,1.88,0,44,3,8.73,91.07,3.7,88.23,Present,2
20250722,E0218,T001,M004,P003,C005,S002,,8.4,6.7,1.7,0,68,1,10.77,98.58,4.23,98.86,Present,1
20250216,E0082,T006,M001,P001,C003,S004,,9.48,7.62,1.86,0.48,101,5,5.93,87.52,3.71,89.79,Present,1
20250307,E0432,T006,M002,P004,C004,S001,,9.65,8.5,1.15,0.65,73,2,11.28,92.18,4.46,91.49,Present,0
20250328,E0361,T005,M002,P002,C004,S004,,7.8,6.45,1.35,0,85,1,6,88.56,3.54,98.01,Present,2
20250517,E0007,T004,M006,P004,C002,S001,,10,8.87,1.13,1,102,2,11.72,93.28,4.77,90.05,WFH,2
20250312,E0069,T004,M001,P005,C002,S002,,10.28,8.15,2.13,1.28,63,2,9.68,87.87,3.72,91.73,Present,0
20250516,E0038,T004,M001,P004,C004,S001,,8.95,7.77,1.18,0,40,4,5.81,92.21,4.59,99.47,Present,1
20250709,E0491,T006,M005,P003,C002,S001,,9.86,7.65,2.21,0.86,98,0,4.16,95.63,3.87,91.88,Present,3
20250209,E0046,T003,M002,P003,C005,S003,,7.64,5.85,1.79,0,45,4,10.56,98.43,3.93,92.35,WFH,1
20251011,E0455,T006,M005,P001,C005,S001,,9.58,8.53,1.05,0.58,50,4,8.69,94.04,3.73,92.69,Present,1
20250304,E0125,T005,M006,P004,C001,S002,,7.99,5.82,2.17,0,76,1,7.73,97.1,3.51,94.92,Present,2
20250815,E0485,T006,M005,P004,C002,S002,,8.95,7.92,1.03,0,59,2,6.4,97.67,4.98,91.68,Present,3
20251004,E0364,T002,M006,P003,C003,S004,,8.05,6.36,1.69,0,78,2,7.72,89.41,4.49,94.99,Present,3
20250929,E0228,T003,M002,P001,C005,S003,,9.74,7.5,2.24,0.74,83,0,6.3,98.64,4.26,91.91,WFH,3
20250719,E0383,T004,M006,P003,C002,S004,,9.68,8.15,1.53,0.68,83,0,4.5,99.55,4.13,88.27,WFH,3
20251029,E0265,T002,M001,P005,C003,S001,,7.85,5.69,2.16,0,81,2,11.22,97.33,4.63,96.95,Present,2
20250806,E0055,T004,M004,P002,C004,S004,,9.35,7.86,1.49,0.35,73,5,4.23,97.97,4.73,91.89,Present,3
20251115,E0040,T002,M006,P003,C003,S004,,9.46,8.36,1.1,0.46,47,2,11.4,88.31,4.19,97.88,Present,2
20251210,E0302,T004,M005,P002,C004,S004,,8.93,7.43,1.5,0,67,2,8.69,98.82,4.18,99.94,Present,2
20250731,E0403,T002,M004,P003,C005,S003,,9.29,6.93,2.36,0.29,55,4,11.93,89.29,4.92,87.43,Present,3
20250409,E0207,T005,M001,P003,C004,S003,,8.41,6.1,2.31,0,110,2,11.44,86.7,3.97,90.75,Present,3
20250314,E0405,T006,M003,P005,C005,S001,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20250520,E0398,T006,M003,P004,C004,S004,,9.18,7.84,1.34,0.18,78,4,11.37,91.77,4.74,94.02,Present,2
20250810,E0331,T003,M006,P003,C003,S001,,7.97,6.19,1.78,0,99,2,4.18,85.68,4.12,99.85,Present,1
20250518,E0119,T005,M004,P001,C002,S002,,7.75,6.97,0.78,0,96,1,5.99,91.95,4.78,97.63,Present,2
20250630,E0439,T002,M004,P005,C004,S004,,7.83,5.56,2.27,0,94,1,7.58,92.19,4.43,88.14,Present,3
20250111,E0274,T002,M004,P001,C005,S003,L005,0,0,0,0,0,0,0,0,0,0,Leave,0
20250407,E0129,T006,M005,P002,C001,S003,,10.19,8.43,1.76,1.19,38,4,5.45,99.09,4.92,91.04,Present,2
20250108,E0039,T002,M004,P004,C004,S001,,7.68,6.12,1.56,0,51,2,8.3,85.01,3.57,86.92,Present,0
20250628,E0451,T004,M001,P004,C001,S004,,9.37,6.77,2.6,0.37,74,3,6.7,98,4.95,91.36,Present,2
20251001,E0410,T001,M002,P004,C003,S001,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20250629,E0294,T005,M006,P004,C002,S001,,9.2,7.09,2.11,0.2,108,4,5.24,97.25,3.75,89.85,WFH,2
20250401,E0381,T006,M003,P003,C003,S004,,7.66,6.38,1.28,0,64,2,5.61,92.22,4.26,86.09,Present,2
20250724,E0484,T003,M005,P005,C001,S002,,9.95,8.59,1.36,0.95,57,3,7.74,95.35,3.81,86.89,Present,2
20250814,E0156,T001,M001,P004,C002,S004,,8.87,7.95,0.92,0,38,3,6.45,90.38,3.59,99.44,Present,0
20250821,E0258,T003,M004,P005,C005,S002,,10.39,8.89,1.5,1.39,90,3,5.52,91.18,3.55,90.49,Present,2
20251103,E0162,T003,M006,P001,C005,S001,,8.53,6.27,2.26,0,100,2,7.48,91.17,3.58,87.8,Present,1
20250803,E0071,T006,M006,P002,C003,S001,,9.68,6.9,2.78,0.68,110,2,6.47,94.88,4.26,85.33,Present,1
20250810,E0080,T004,M002,P002,C004,S004,,8.62,7.27,1.35,0,103,1,11.95,90.71,3.87,93.58,Present,0
20250214,E0165,T003,M001,P004,C004,S002,,7.54,5.96,1.58,0,64,4,4.04,89.93,4.69,85.47,Present,2
20250430,E0173,T003,M004,P004,C003,S002,,8.57,7.45,1.12,0,38,5,5.56,96.91,4.44,90.14,Present,2
20251028,E0029,T004,M003,P005,C005,S002,,8.22,7.29,0.93,0,102,0,4.44,86.47,4.09,92.8,Present,2
20250315,E0271,T001,M003,P004,C004,S001,,8.93,7.24,1.69,0,50,0,4.11,99.21,4.59,97.5,Present,3
20250318,E0215,T006,M005,P004,C005,S003,,7.84,6.76,1.08,0,78,0,6.35,85.78,4.54,86.59,Present,3
20251124,E0170,T006,M006,P003,C001,S004,,8.02,5.64,2.38,0,60,4,7.67,96.61,4.22,85.66,Present,0
20251130,E0034,T005,M006,P001,C004,S004,,9.63,8.13,1.5,0.63,104,5,6.07,98.86,4.19,90.59,Present,1
20250521,E0116,T004,M005,P003,C003,S003,,9.71,7.99,1.72,0.71,98,4,10.79,90.48,4.02,92.24,Present,0
20250708,E0482,T004,M005,P004,C003,S002,,9.18,7.09,2.09,0.18,86,3,4.69,99.64,3.68,96.71,Present,0
20250119,E0122,T005,M005,P001,C003,S003,,8.37,6.38,1.99,0,66,1,9.37,98.95,4.52,88.81,Present,1
20250520,E0392,T003,M005,P005,C004,S002,,9.78,7.33,2.45,0.78,83,1,8.3,91.94,3.55,85.89,Present,2
20250410,E0385,T004,M005,P004,C004,S003,,9.68,6.82,2.86,0.68,62,4,9.11,90.54,3.66,97.84,Present,2
20251210,E0126,T005,M004,P004,C003,S002,,8.88,7.21,1.67,0,67,5,6.08,91.06,3.62,97.21,Present,0
20251009,E0374,T006,M006,P001,C002,S001,,8.72,6.88,1.84,0,87,4,5.76,98.55,4.24,98.57,Present,0
20250304,E0004,T004,M002,P005,C003,S003,,10.37,8.68,1.69,1.37,83,1,11.74,97.06,4.21,98.57,Present,3
20250302,E0358,T001,M004,P002,C004,S002,,7.66,6.14,1.52,0,36,0,9.51,93.19,4.95,97.68,Present,0
20250522,E0104,T002,M002,P003,C002,S002,L008,0,0,0,0,0,0,0,0,0,0,Leave,0
20250208,E0464,T001,M004,P001,C003,S001,L002,0,0,0,0,0,0,0,0,0,0,Leave,0
20250620,E0057,T002,M005,P002,C005,S003,,8.13,6.7,1.43,0,69,1,11.46,99.3,3.71,90.99,WFH,3
20250704,E0298,T006,M005,P002,C002,S002,,7.85,6.36,1.49,0,51,4,6.32,94.7,3.58,95.43,Present,1
20250905,E0060,T006,M005,P001,C004,S001,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20251016,E0267,T006,M005,P003,C003,S004,,9.56,6.99,2.57,0.56,93,2,5.5,90.69,3.6,94.71,WFH,3
20250702,E0265,T002,M001,P004,C004,S003,,9.6,7.99,1.61,0.6,57,2,9.31,99.47,3.9,92.88,Present,3
20250901,E0445,T006,M005,P005,C001,S003,,9.05,7.6,1.45,0.05,102,3,8.72,95.46,4.01,99.32,Present,2
20250624,E0224,T004,M006,P002,C001,S002,,8.55,6.01,2.54,0,103,4,7.17,93.3,4.82,91.15,Present,3
20250404,E0436,T006,M005,P001,C004,S003,,9.33,7.44,1.89,0.33,87,1,4.64,89.01,4.2,90.25,Present,1
20250328,E0458,T002,M002,P002,C005,S001,,10.43,7.59,2.84,1.43,79,0,9.09,86.46,4.55,89.64,Present,0
20250401,E0242,T004,M003,P002,C003,S001,,9.79,7.67,2.12,0.79,70,2,7.41,96.04,4.77,93.52,WFH,1
20250624,E0466,T002,M003,P003,C004,S003,,8.79,7.09,1.7,0,70,0,8.52,95.42,4.85,98.87,Present,3
20250809,E0115,T001,M005,P003,C005,S002,,9,7.39,1.61,0,85,1,6.33,85.17,3.85,86.48,Present,2
20250601,E0148,T006,M006,P003,C005,S001,,9.85,8.33,1.52,0.85,107,4,11.95,89.31,4.61,87.05,Present,2
20250511,E0100,T003,M001,P004,C004,S001,,7.9,6.04,1.86,0,103,5,8.21,89.88,4.2,93.96,Present,2
20250226,E0422,T004,M002,P003,C005,S001,,9.21,7.62,1.59,0.21,98,3,9.62,97.79,3.87,86.68,Present,3
20251221,E0464,T006,M004,P001,C005,S002,,9.62,8.5,1.12,0.62,60,4,8.25,95.7,4.28,97.21,Present,2
20251220,E0242,T002,M001,P002,C004,S001,,8.74,7.8,0.94,0,40,0,7.17,95.67,4.44,91.56,Present,1
20250731,E0390,T003,M002,P001,C004,S004,,7.82,6.99,0.83,0,46,0,4.2,87.25,4.23,97.45,Present,0
20250716,E0431,T005,M003,P003,C003,S004,,10.1,7.29,2.81,1.1,68,1,8.59,91.79,4.91,90.17,Present,3
20250315,E0156,T005,M003,P001,C004,S002,,8.85,7.58,1.27,0,81,5,10.79,86.13,4.16,92.98,WFH,0
20250809,E0324,T002,M002,P001,C002,S002,,9.84,8.27,1.57,0.84,68,2,10.09,91.38,4.02,86.59,Present,2
20250815,E0479,T001,M005,P004,C001,S003,,10.08,7.11,2.97,1.08,45,0,9.56,86.53,4.88,87.62,Present,2
20250907,E0258,T003,M004,P005,C005,S001,,9.89,8.17,1.72,0.89,94,2,9.3,85.18,4.6,99.53,Present,3
20250816,E0063,T002,M004,P004,C003,S001,,10.27,8.22,2.05,1.27,46,0,11.33,95.21,4.73,96.59,Present,3
20250930,E0404,T002,M004,P003,C005,S001,,9.34,6.72,2.62,0.34,61,1,9.38,95.84,4.32,91.2,WFH,1
20250327,E0246,T004,M004,P005,C001,S004,,7.7,6.77,0.93,0,76,1,7.76,98.1,4.85,93.79,WFH,1
20250125,E0176,T003,M003,P003,C001,S001,L002,0,0,0,0,0,0,0,0,0,0,Leave,0
20251226,E0057,T002,M002,P004,C004,S002,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20251118,E0428,T003,M003,P002,C002,S001,,10,7.52,2.48,1,49,1,11.22,92.6,4.61,95.27,Present,0
20250505,E0185,T003,M003,P003,C005,S004,L006,0,0,0,0,0,0,0,0,0,0,Leave,0
20250618,E0361,T005,M001,P001,C004,S003,,9.77,7.13,2.64,0.77,62,2,9.42,98.5,3.82,87.2,Present,2
20251211,E0136,T005,M001,P002,C001,S004,,9.78,8.01,1.77,0.78,84,1,8.71,86.43,3.51,95.38,Present,3
20251120,E0216,T005,M004,P002,C001,S003,,9.03,7.36,1.67,0.03,59,5,10.89,98.7,3.69,89,Present,1
20251031,E0194,T004,M003,P002,C004,S003,,7.78,6.15,1.63,0,93,0,10.23,89.24,4.3,96.43,Present,3
20250214,E0491,T003,M002,P002,C005,S004,,9.08,6.96,2.12,0.08,106,2,9.51,99.57,3.89,91.48,Present,3
20250315,E0152,T003,M004,P004,C005,S003,,8.31,6.9,1.41,0,57,5,9.89,86.54,3.5,90.2,Present,2
20251222,E0091,T006,M005,P001,C004,S001,,7.57,5.78,1.79,0,47,2,8.69,90,4.97,94.81,Present,1
20251024,E0351,T004,M005,P003,C001,S003,,9.04,6.79,2.25,0.04,69,5,4.97,95.82,4.42,91.46,WFH,0
20250223,E0355,T002,M005,P001,C003,S001,,7.7,5.71,1.99,0,99,4,4.45,99.03,4.45,90.79,Present,0
20250920,E0103,T001,M005,P001,C005,S002,,9.79,8.62,1.17,0.79,105,5,4.37,87.76,4.68,89.52,Present,2
20250828,E0069,T003,M003,P002,C005,S003,,8.81,6.63,2.18,0,85,1,8.23,93.88,4.47,91.86,Present,1
20250508,E0471,T005,M004,P002,C003,S003,,10.09,8.11,1.98,1.09,106,4,11.94,87.01,4.83,97.45,WFH,2
20250818,E0081,T001,M002,P001,C001,S001,,9.61,6.91,2.7,0.61,56,5,9.03,96.44,3.64,99.83,Present,3
20251124,E0181,T003,M003,P001,C001,S002,,10.39,9.1,1.29,1.39,45,3,11.2,87.75,4.45,92.14,Present,0
20251024,E0238,T006,M004,P001,C003,S004,,10.34,9.18,1.16,1.34,76,0,10.59,88.29,4.04,95.72,Present,2
20250925,E0096,T006,M004,P005,C002,S004,,9.33,6.62,2.71,0.33,78,3,9.08,94.6,4.37,96.14,Present,3
20251011,E0271,T002,M003,P004,C005,S003,,9.64,8.4,1.24,0.64,109,4,4.73,86.41,4.14,91.11,Present,2
20250601,E0329,T006,M003,P003,C003,S004,,9.88,7.05,2.83,0.88,79,1,9.43,91.38,4.11,98.57,Present,3
20250713,E0060,T002,M002,P001,C003,S001,,9.25,6.67,2.58,0.25,107,4,8.12,85.14,3.63,91.48,Present,0
20250331,E0306,T002,M006,P003,C001,S001,,7.82,6.36,1.46,0,58,2,5.94,94.55,3.84,90.59,Present,0
20251227,E0302,T001,M005,P001,C005,S002,,8.99,6.62,2.37,0,77,2,8.14,93.45,3.64,94.17,Present,0
20250605,E0285,T002,M002,P001,C001,S004,L007,0,0,0,0,0,0,0,0,0,0,Leave,0
20250718,E0014,T002,M001,P004,C005,S003,,10.02,8.51,1.51,1.02,44,4,11.59,85.25,4.68,99.51,Present,1
20251013,E0105,T004,M002,P004,C002,S001,,9.94,8.19,1.75,0.94,45,3,6.85,95.33,4.31,88.11,Present,3
20251004,E0462,T001,M004,P003,C005,S003,,7.73,5.58,2.15,0,88,3,9.25,95.8,4.32,87.9,Present,0
20250505,E0305,T005,M001,P001,C001,S003,,9.72,6.93,2.79,0.72,46,4,10.7,88.06,3.5,93.07,Present,1
20250502,E0321,T006,M003,P002,C001,S004,,9.94,7.28,2.66,0.94,38,2,7.31,87.49,4.31,90.49,Present,3
20251212,E0345,T002,M005,P003,C004,S001,,9.1,7.5,1.6,0.1,72,4,11.24,96.3,4.27,98.96,Present,2
20251122,E0495,T006,M003,P004,C004,S004,,9.66,8.1,1.56,0.66,110,5,8.08,99.09,4.84,88.45,Present,3
20250807,E0375,T001,M001,P005,C004,S004,,8.34,6.46,1.88,0,109,0,6.57,88.59,3.93,96.01,Present,3
20250116,E0036,T005,M005,P004,C004,S002,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20250201,E0224,T005,M002,P002,C002,S004,,7.78,6.72,1.06,0,92,4,11.39,92.3,4.95,85.76,Present,0
20250203,E0297,T005,M002,P005,C004,S004,,9.64,8.62,1.02,0.64,38,5,8.45,98.7,3.58,95.69,Present,2
20250103,E0189,T004,M006,P005,C003,S002,,8.04,6.59,1.45,0,87,2,5.07,89.57,4.46,87.48,Present,2
20251118,E0254,T001,M004,P001,C002,S001,,8.77,7.89,0.88,0,35,5,11.93,88.88,4.45,85.61,Present,1
20250409,E0323,T003,M006,P005,C002,S002,,8.48,7.14,1.34,0,42,0,9.28,94.06,4.37,87.26,Present,2
20250522,E0106,T004,M005,P004,C005,S003,,9.09,7.8,1.29,0.09,57,3,10.63,91.27,3.65,93.48,Present,1
20250917,E0469,T004,M003,P004,C004,S001,,9.84,7.61,2.23,0.84,86,5,10.11,96.8,4.64,86.34,Present,2
20250313,E0120,T002,M002,P002,C002,S002,,7.56,6.17,1.39,0,35,3,10.39,90.41,4.98,98.73,Present,1
20250905,E0030,T004,M005,P004,C004,S002,,9.44,7.74,1.7,0.44,66,4,11.3,88.15,4.76,91.68,WFH,0
20250529,E0382,T003,M006,P002,C003,S001,,8.45,5.97,2.48,0,64,2,8.41,97.31,4.18,97.87,Present,0
20250517,E0302,T006,M002,P001,C005,S004,,10.21,8.02,2.19,1.21,62,3,10.68,96.26,4.25,85.45,Present,3
20251112,E0096,T001,M005,P005,C002,S004,,9.99,8.64,1.35,0.99,58,1,5.81,99.33,4.79,90.94,Present,0
20250913,E0052,T003,M002,P005,C001,S001,,8.4,6,2.4,0,48,5,6.15,97.4,4.57,96.57,Present,2
20250717,E0495,T006,M005,P005,C003,S004,,9.71,8.32,1.39,0.71,47,0,9.47,96.52,4.06,99.69,Present,3
20250125,E0343,T004,M002,P005,C005,S002,,9.87,8.15,1.72,0.87,84,2,9.47,90.15,4.53,97.99,Present,3
20250717,E0040,T003,M006,P001,C003,S003,,9.88,7.17,2.71,0.88,104,0,10.84,88.19,3.63,86.63,Present,3
20251129,E0261,T002,M005,P004,C005,S002,,8.4,6.73,1.67,0,41,5,9.68,87.52,4.59,96.27,Present,0
20250828,E0437,T002,M001,P004,C002,S003,,8.83,6.62,2.21,0,70,4,7.27,97.48,3.81,97.6,Present,1
20250719,E0127,T001,M005,P005,C003,S003,,9.18,7.4,1.78,0.18,35,0,4.64,88.98,4.67,92.1,Present,3
20251104,E0033,T004,M002,P002,C003,S001,,8.08,6.86,1.22,0,45,1,8.92,98.67,4.74,94.98,Present,1
20250912,E0287,T002,M003,P002,C003,S002,,9.55,8.43,1.12,0.55,110,1,9.68,98.73,4.04,89.51,WFH,0
20251124,E0040,T001,M004,P003,C004,S002,,10.19,8.05,2.14,1.19,96,1,8.53,88.79,4.73,90.48,Present,0
20250128,E0010,T004,M003,P002,C005,S004,,9.89,8.4,1.49,0.89,109,5,7.21,98.33,4.86,90.95,Present,3
20250619,E0370,T002,M001,P002,C004,S002,,8.45,6.57,1.88,0,56,3,5.32,88.96,3.7,97.41,Present,2
20250922,E0211,T006,M002,P004,C001,S002,L002,0,0,0,0,0,0,0,0,0,0,Leave,0
20250411,E0014,T005,M003,P003,C003,S003,,8.13,5.74,2.39,0,104,3,7.39,96.04,3.88,93.86,Present,2
20250825,E0072,T001,M005,P003,C002,S001,,9.51,8.14,1.37,0.51,64,2,10.88,90.06,4.21,89.19,Present,1
20250708,E0031,T002,M006,P004,C003,S001,,10.01,7.14,2.87,1.01,60,3,7.79,87.29,4.75,89.64,WFH,2
20251101,E0214,T002,M002,P005,C002,S003,L005,0,0,0,0,0,0,0,0,0,0,Leave,0
20251015,E0278,T005,M004,P004,C003,S004,,10.47,7.99,2.48,1.47,58,4,11.49,85.48,4.33,99.23,Present,3
20251207,E0441,T004,M006,P004,C002,S003,,9.42,7.11,2.31,0.42,52,3,9.22,93.32,4.15,88.55,Present,2
20250719,E0135,T004,M005,P002,C001,S001,,9.14,6.64,2.5,0.14,77,1,8.96,87.6,4.57,85.64,Present,2
